Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776669594,100,,Aggregated,17.800000,0.000000,29,41,47,52,65,77,91,100,280,310,310,2181,0,29,35.970907304884136,5.895112997677643,312.2891319981136,13884.535992663916
1776669595,100,,Aggregated,16.500000,0.000000,29,40,47,52,65,77,91,100,280,310,310,2195,0,29,35.886069567180485,5.895112997677643,312.2891319981136,13798.656492027334
1776669596,100,,Aggregated,17.900000,0.000000,29,40,47,52,65,77,91,100,280,310,310,2206,0,29,35.81833560152157,5.895112997677643,312.2891319981136,13732.165911151405
1776669597,100,,Aggregated,18.100000,0.000000,29,40,46,51,65,77,91,100,280,310,310,2217,0,29,35.737476636874455,5.895112997677643,312.2891319981136,13665.712674785747
1776669598,100,,Aggregated,17.300000,0.000000,29,40,46,51,65,77,91,100,280,310,310,2245,0,29,35.55976790821964,5.895112997677643,312.2891319981136,13626.242316258353
1776669599,100,,Aggregated,16.700000,0.000000,29,40,46,51,65,77,90,100,280,310,310,2267,0,29,35.384016190978215,5.895112997677643,312.2891319981136,13498.519629466255
1776669600,100,,Aggregated,16.500000,0.000000,28,39,46,51,64,77,90,100,280,310,310,2276,0,28,35.317428645409386,5.895112997677643,312.2891319981136,13446.594903339192
1776669601,100,,Aggregated,16.600000,0.000000,28,39,46,51,64,77,91,100,280,310,310,2305,0,28,35.259188471995905,5.895112997677643,312.2891319981136,13396.793926247288
1776669602,100,,Aggregated,17.400000,0.000000,28,39,46,51,64,77,91,100,280,310,310,2312,0,28,35.21844065741842,5.895112997677643,312.2891319981136,13357.473615916955
1776669603,100,,Aggregated,15.800000,0.000000,28,39,46,51,64,77,91,100,280,310,310,2323,0,28,35.139763457148604,5.895112997677643,312.2891319981136,13296.31769263883
1776669604,100,,Aggregated,17.100000,0.000000,28,39,46,50,64,77,91,100,280,310,310,2337,0,28,35.05185704576763,5.895112997677643,312.2891319981136,13222.595207531023
1776669605,100,,Aggregated,16.500000,0.000000,28,39,46,50,64,77,90,100,280,310,310,2351,0,28,34.9867603279289,5.895112997677643,312.2891319981136,13146.338579327945
1776669606,100,,Aggregated,15.400000,0.000000,28,39,46,50,64,76,90,100,280,310,310,2364,0,28,34.88996211588947,5.895112997677643,312.2891319981136,13076.450930626057
1776669607,100,,Aggregated,15.100000,0.000000,28,39,45,50,64,76,90,100,280,310,310,2383,0,28,34.809760060835394,5.895112997677643,312.2891319981136,12975.627360469996
1776669608,100,,Aggregated,15.900000,0.000000,28,39,45,50,64,76,90,100,280,310,310,2408,0,28,34.677351503719926,5.895112997677643,312.2891319981136,12947.262043189368
1776669609,100,,Aggregated,16.300000,0.000000,28,38,45,50,64,76,90,100,280,310,310,2419,0,28,34.61491972879739,5.895112997677643,312.2891319981136,12890.356345597354
1776669610,100,,Aggregated,16.700000,0.000000,28,38,45,50,64,76,90,100,280,310,310,2433,0,28,34.51670002670127,5.895112997677643,312.2891319981136,12818.921085080148
1776669611,100,,Aggregated,16.400000,0.000000,27,38,45,49,63,76,90,100,280,310,310,2463,0,27,34.37244305073768,5.895112997677643,312.2891319981136,12768.142103126269
1776669612,100,,Aggregated,14.900000,0.000000,27,38,45,49,63,76,90,100,280,310,310,2481,0,27,34.25688115516658,5.895112997677643,312.2891319981136,12754.540104796453
1776669613,100,,Aggregated,15.900000,0.000000,27,37,44,49,63,75,89,99,280,310,310,2515,0,27,34.0596402632098,5.895112997677643,312.2891319981136,12784.587673956263
1776669614,100,,Aggregated,15.900000,0.000000,27,37,44,49,63,75,89,99,280,310,310,2540,0,27,33.93812500983435,5.895112997677643,312.2891319981136,12770.92125984252
1776669615,100,,Aggregated,17.800000,0.000000,27,37,44,49,63,75,89,99,280,310,310,2554,0,27,33.84031376349957,5.895112997677643,312.2891319981136,12704.066170712607
1776669616,100,,Aggregated,19.100000,0.000000,26,37,44,49,63,75,89,99,280,310,310,2568,0,26,33.75546640224833,5.895112997677643,312.2891319981136,12637.069314641745
